series_id,timestamp,target,promo,holiday,store_type
S001,2022-01-26,201.05214337284085,1,0,1
S001,2022-01-27,174.29426648495655,0,0,1
S001,2022-01-28,174.9770816236277,0,0,1
S001,2022-01-29,182.24697908807877,0,0,1
S001,2022-01-30,193.0639672574951,0,0,1
S001,2022-01-31,195.68573815063607,0,0,1
S001,2022-02-01,195.53733004667657,0,0,1
S001,2022-02-02,173.68108976055237,0,0,1
S001,2022-02-03,172.54992908328504,0,0,1
S001,2022-02-04,188.55544429880865,0,0,1
S001,2022-02-05,179.93618380920813,0,0,1
S001,2022-02-06,225.6454761463492,1,0,1
S001,2022-02-07,188.5890376313527,0,0,1
S001,2022-02-08,192.45477212311457,0,0,1
S001,2022-02-09,205.64398513126142,1,0,1
S001,2022-02-10,176.26065452078856,0,0,1
S001,2022-02-11,201.66309389595602,1,0,1
S001,2022-02-12,191.66966841844638,0,0,1
S001,2022-02-13,219.76032442825283,1,0,1
S001,2022-02-14,194.14635570546486,0,0,1
S001,2022-02-15,192.17402644376943,0,0,1
S001,2022-02-16,176.7151908668423,0,0,1
S001,2022-02-17,162.23089442402738,0,0,1
S001,2022-02-18,196.09597930513823,1,0,1
S001,2022-02-19,181.67679976487045,0,0,1
S001,2022-02-20,230.51376501704723,1,0,1
S001,2022-02-21,208.69976889500435,0,0,1
S001,2022-02-22,183.24561876855378,0,0,1
S001,2022-02-23,209.68049601018637,1,0,1
S001,2022-02-24,172.45027161624236,0,0,1
S001,2022-02-25,206.8432932794227,1,0,1
S001,2022-02-26,179.66000367173257,0,0,1
S001,2022-02-27,197.0526030365544,0,0,1
S001,2022-02-28,192.85850154927945,0,0,1
S001,2022-03-01,212.2615652988943,1,0,1
S001,2022-03-02,179.18526507727012,0,0,1
S001,2022-03-03,166.19385359246493,0,0,1
S001,2022-03-04,183.1757166740188,0,0,1
S001,2022-03-05,183.0950078410799,0,0,1
S001,2022-03-06,204.39374255224612,0,0,1
S001,2022-03-07,230.03396382752885,1,0,1
S001,2022-03-08,226.71483680836585,1,0,1
S001,2022-03-09,208.75100520646487,1,0,1
S001,2022-03-10,212.7886567499737,1,0,1
S001,2022-03-11,187.86120005112778,0,0,1
S001,2022-03-12,186.77082005270876,0,0,1
S001,2022-03-13,197.6732985573768,0,0,1
S001,2022-03-14,207.50709457514526,0,0,1
S001,2022-03-15,194.87523088660248,0,0,1
S001,2022-03-16,208.19865857340088,1,0,1
S001,2022-03-17,185.52943220797079,0,0,1
S001,2022-03-18,188.41332621337307,0,0,1
S001,2022-03-19,212.21164115235186,1,0,1
S001,2022-03-20,200.86629481951493,0,0,1
S001,2022-03-21,200.7249634029069,0,0,1
S001,2022-03-22,201.34518541667552,0,0,1
S001,2022-03-23,182.05252697874434,0,0,1
S001,2022-03-24,187.95542856660023,0,0,1
S001,2022-03-25,187.96193801172575,0,0,1
S001,2022-03-26,189.09461363742844,0,0,1
S001,2022-03-27,196.4806787578477,0,0,1
S001,2022-03-28,195.1885038594814,0,0,1
S001,2022-03-29,204.06438540222481,0,0,1
S001,2022-03-30,181.8839347745968,0,0,1
S001,2022-03-31,180.67400615438694,0,0,1
S001,2022-04-01,194.4728773044204,0,0,1
S001,2022-04-02,196.71078819967764,0,0,1
S001,2022-04-03,202.35755684693038,0,0,1
S001,2022-04-04,204.2277519273996,0,0,1
S001,2022-04-05,196.18916777220514,0,0,1
S001,2022-04-06,207.7800576236007,1,0,1
S001,2022-04-07,213.13216090437868,1,0,1
S001,2022-04-08,178.75218012908076,0,0,1
S001,2022-04-09,205.27788542252023,0,0,1
S001,2022-04-10,192.72797916895053,0,0,1
S001,2022-04-11,202.31408100406267,0,0,1
S001,2022-04-12,198.57873587432152,0,0,1
S001,2022-04-13,186.10523337176602,0,0,1
S001,2022-04-14,184.13691129917612,0,0,1
S001,2022-04-15,189.97524166394174,0,0,1
S001,2022-04-16,202.57599183833506,0,0,1
S001,2022-04-17,203.69766138879868,0,0,1
S001,2022-04-18,205.0207810631171,0,0,1
S001,2022-04-19,201.58360061042436,0,0,1
S001,2022-04-20,190.89293300674257,0,0,1
S001,2022-04-21,208.05292459790454,1,0,1
S001,2022-04-22,187.31916644020345,0,0,1
S001,2022-04-23,202.55035761661813,0,0,1
S001,2022-04-24,204.5825675724661,0,0,1
S001,2022-04-25,206.18668178790585,0,0,1
S001,2022-04-26,199.92181069673734,0,0,1
S001,2022-04-27,194.91483812625594,0,0,1
S001,2022-04-28,188.51704549110187,0,0,1
S001,2022-04-29,190.88983581325485,0,0,1
S001,2022-04-30,194.92438258850567,0,0,1
S001,2022-05-01,192.0515133052337,0,0,1
S001,2022-05-02,203.78089376364102,0,0,1
S001,2022-05-03,201.49406427354634,0,0,1
S001,2022-05-04,187.69879138144967,0,0,1
S001,2022-05-05,191.01060709357122,0,0,1
S001,2022-05-06,184.44264905885044,0,0,1
S001,2022-05-07,185.48480347010948,0,0,1
S001,2022-05-08,210.6797244505096,0,0,1
S001,2022-05-09,206.98120685909552,0,0,1
S001,2022-05-10,202.78887059793814,0,0,1
S001,2022-05-11,183.96461109487925,0,0,1
S001,2022-05-12,186.3034499161987,0,0,1
S001,2022-05-13,189.6547609564946,0,0,1
S001,2022-05-14,199.2039947645226,0,0,1
S001,2022-05-15,212.1620784185031,0,0,1
S001,2022-05-16,205.8076209534206,0,0,1
S001,2022-05-17,202.55243921170396,0,0,1
S001,2022-05-18,231.3724291089413,1,0,1
S001,2022-05-19,188.54770048503514,0,0,1
S001,2022-05-20,226.61179784208574,1,0,1
S001,2022-05-21,190.21742036391552,0,0,1
S001,2022-05-22,207.2761206892511,0,0,1
S001,2022-05-23,217.27084852228532,0,0,1
S001,2022-05-24,208.79171049080196,0,0,1
S001,2022-05-25,204.40332425611646,0,0,1
S001,2022-05-26,188.44750909960982,0,0,1
S001,2022-05-27,193.39788476452213,0,0,1
S001,2022-05-28,187.93665238457348,0,0,1
S001,2022-05-29,201.5688455486391,0,0,1
S001,2022-05-30,214.4364574960228,0,0,1
S001,2022-05-31,202.5340825873797,0,0,1
S001,2022-06-01,228.83762377907235,1,0,1
S001,2022-06-02,216.94279023745798,1,0,1
S001,2022-06-03,196.73640173909072,0,0,1
S001,2022-06-04,197.3981896131082,0,0,1
S001,2022-06-05,204.61519696777358,0,0,1
S001,2022-06-06,218.5998169280318,0,0,1
S001,2022-06-07,210.22282641942462,0,0,1
S001,2022-06-08,198.19064472768196,0,0,1
S001,2022-06-09,197.28138070506395,0,0,1
S001,2022-06-10,199.7545876403228,0,0,1
S001,2022-06-11,209.48487768489252,0,0,1
S001,2022-06-12,209.69470924139543,0,0,1
S001,2022-06-13,209.56485634061738,0,0,1
S001,2022-06-14,208.42809335058246,0,0,1
S001,2022-06-15,201.17683290924484,0,0,1
S001,2022-06-16,186.39713681732533,0,0,1
S001,2022-06-17,183.63325636811112,0,0,1
S001,2022-06-18,206.48424420481194,0,0,1
S001,2022-06-19,219.37104749202936,0,0,1
S001,2022-06-20,215.46867422290924,0,0,1
S001,2022-06-21,207.83720921305027,0,0,1
S001,2022-06-22,228.41525963686098,1,0,1
S001,2022-06-23,195.97174077848626,0,0,1
S001,2022-06-24,218.47741668804815,1,0,1
S001,2022-06-25,233.9298185094715,1,0,1
S001,2022-06-26,220.22207257946897,0,0,1
S001,2022-06-27,218.08664253340623,0,0,1
S001,2022-06-28,209.57182925716205,0,0,1
S001,2022-06-29,205.58196808729093,0,0,1
S001,2022-06-30,199.26485140759334,0,0,1
S001,2022-07-01,219.51778652459478,1,0,1
S001,2022-07-02,213.61548727355014,0,0,1
S001,2022-07-03,219.32487313725682,0,0,1
S001,2022-07-04,218.8674225910094,0,0,1
S001,2022-07-05,214.0513559522703,0,0,1
S001,2022-07-06,203.77768037034696,0,0,1
S001,2022-07-07,192.94828432285564,0,0,1
S001,2022-07-08,202.74423292459707,0,0,1
S001,2022-07-09,234.85154130470005,1,0,1
S001,2022-07-10,222.10633210308632,0,0,1
S001,2022-07-11,215.195162968918,0,0,1
S001,2022-07-12,208.3512601924531,0,0,1
S001,2022-07-13,198.79346647738913,0,0,1
S001,2022-07-14,203.85298129755193,0,0,1
S001,2022-07-15,200.0660279213257,0,0,1
S001,2022-07-16,205.6255449345922,0,0,1
S001,2022-07-17,210.01935854631904,0,0,1
S001,2022-07-18,233.18175611207636,0,0,1
S001,2022-07-19,214.17755008043355,0,0,1
S001,2022-07-20,201.24379950125748,0,0,1
S001,2022-07-21,196.6030272956304,0,0,1
S001,2022-07-22,207.79801339360202,0,0,1
S001,2022-07-23,208.12692724047605,0,0,1
S001,2022-07-24,212.13825201943644,0,0,1
S001,2022-07-25,219.73056869158322,0,0,1
S001,2022-07-26,223.69993237727155,0,0,1
S001,2022-07-27,212.64592139250917,0,0,1
S001,2022-07-28,207.54044708458014,0,0,1
S001,2022-07-29,225.80346879066278,1,0,1
S001,2022-07-30,202.8539745303679,0,0,1
S001,2022-07-31,217.03862620296454,0,0,1
S001,2022-08-01,219.01783968479197,0,0,1
S001,2022-08-02,215.804549191837,0,0,1
S001,2022-08-03,211.89956628762974,0,0,1
S001,2022-08-04,198.24113364474718,0,0,1
S001,2022-08-05,226.34047186570467,1,0,1
S001,2022-08-06,205.8302037785084,0,0,1
S001,2022-08-07,224.2148094686079,0,0,1
S001,2022-08-08,224.63453638479774,0,0,1
S002,2022-01-01,189.11003821898083,0,0,2
S002,2022-01-02,215.21860011443735,1,0,2
S002,2022-01-03,208.86156959050734,0,0,2
S002,2022-01-04,200.30866194627063,0,0,2
S002,2022-01-05,182.73588179959202,0,0,2
S002,2022-01-06,174.47555460154305,0,0,2
S002,2022-01-07,180.50639352143406,0,0,2
S002,2022-01-08,219.27067657814612,1,0,2
S002,2022-01-09,196.49844564556895,0,0,2
S002,2022-01-10,208.4370131883966,0,0,2
S002,2022-01-11,207.41362768007446,0,0,2
S002,2022-01-12,176.48572583390524,0,0,2
S002,2022-01-13,178.8826222405263,0,0,2
S002,2022-01-14,183.11882062099477,0,0,2
S002,2022-01-15,196.22122517685656,0,0,2
S002,2022-01-16,218.35440795612448,0,0,2
S002,2022-01-17,211.3826646400248,0,0,2
S002,2022-01-18,218.69033631818093,1,0,2
S002,2022-01-19,186.35743637882086,0,0,2
S002,2022-01-20,200.0034379486992,1,0,2
S002,2022-01-21,178.2500717953124,0,0,2
S002,2022-01-22,187.5100661205343,0,0,2
S002,2022-01-23,204.27125783653116,0,0,2
S002,2022-01-24,229.97605781473274,1,0,2
S002,2022-01-25,231.9354828462045,1,0,2
S002,2022-01-26,185.6720977586401,0,0,2
S002,2022-01-27,196.8050508340985,1,0,2
S002,2022-01-28,176.05836598719975,0,0,2
S002,2022-01-29,203.73306910735553,0,0,2
S002,2022-01-30,230.75179641263162,1,0,2
S002,2022-01-31,216.67614832863234,0,0,2
S002,2022-02-01,206.12278809594773,0,0,2
S002,2022-02-02,205.2831885149654,1,0,2
S002,2022-02-03,181.97639410503248,0,0,2
S002,2022-02-04,178.57421479345876,0,0,2
S002,2022-02-05,199.32161713829115,0,0,2
S002,2022-02-06,216.01308720344306,0,0,2
S002,2022-02-07,246.47212825726217,1,0,2
S002,2022-02-08,199.02306433138534,0,0,2
S002,2022-02-09,196.68803551792527,0,0,2
S002,2022-02-10,186.02097402043174,0,0,2
S002,2022-02-11,177.9650952121324,0,0,2
S002,2022-02-12,218.07427565534903,1,0,2
S002,2022-02-13,217.2753367150856,0,0,2
S002,2022-02-14,209.49899454429124,0,0,2
S002,2022-02-15,226.3342855143077,1,0,2
S002,2022-02-16,209.03835876860495,1,0,2
S002,2022-02-17,183.48591244823248,0,0,2
S002,2022-02-18,180.71553620129743,0,0,2
S002,2022-02-19,197.93157730812408,0,0,2
S002,2022-02-20,232.4372917277818,1,0,2
S002,2022-02-21,210.34335752451767,0,0,2
S002,2022-02-22,200.06302666508276,0,0,2
S002,2022-02-23,190.24946903733098,0,0,2
S002,2022-02-24,179.14175369904208,0,0,2
S002,2022-02-25,204.9333154566404,1,0,2
S002,2022-02-26,193.62480351431282,0,0,2
S002,2022-02-27,215.41805238015183,0,0,2
S002,2022-02-28,215.15655965455818,0,0,2
S002,2022-03-01,197.20487684319988,0,0,2
S002,2022-03-02,218.62937103182273,1,0,2
S002,2022-03-03,177.6751365285645,0,0,2
S002,2022-03-04,183.57024517054384,0,0,2
S002,2022-03-05,204.46481671937258,0,0,2
S002,2022-03-06,206.4764268691609,0,0,2
S002,2022-03-07,225.3578717253457,0,0,2
S002,2022-03-08,192.515676315127,0,0,2
S002,2022-03-09,175.4270350676095,0,0,2
S002,2022-03-10,203.49559380632718,1,0,2
S002,2022-03-11,177.88786888481224,0,0,2
S002,2022-03-12,198.93640763922406,0,0,2
S002,2022-03-13,206.56252406243695,0,0,2
S002,2022-03-14,212.71847959751068,0,0,2
S002,2022-03-15,207.25668041175933,0,0,2
S002,2022-03-16,192.21769857120523,0,0,2
S002,2022-03-17,201.2251758752348,1,0,2
S002,2022-03-18,183.52637467514296,0,0,2
S002,2022-03-19,197.67364469444493,0,0,2
S002,2022-03-20,207.78541453446744,0,0,2
S002,2022-03-21,221.2147968831316,0,0,2
S002,2022-03-22,200.1674464953674,0,0,2
S002,2022-03-23,193.5364494600508,0,0,2
S002,2022-03-24,204.8007649488759,1,0,2
S002,2022-03-25,176.7209116497596,0,0,2
S002,2022-03-26,200.9538162005884,0,0,2
S002,2022-03-27,218.143138350195,0,0,2
S002,2022-03-28,213.87398756283457,0,0,2
S002,2022-03-29,229.7428190845435,1,0,2
S002,2022-03-30,192.01275884674584,0,0,2
S002,2022-03-31,204.21623722959623,1,0,2
S002,2022-04-01,191.54849748514357,0,0,2
S002,2022-04-02,198.63773755788714,0,0,2
S002,2022-04-03,215.37150127561316,0,0,2
S002,2022-04-04,226.5593246272202,1,0,2
S002,2022-04-05,207.28136877184244,0,0,2
S002,2022-04-06,182.98442356904695,0,0,2
S002,2022-04-07,181.7381533358703,0,0,2
S002,2022-04-08,183.4434782670803,0,0,2
S002,2022-04-09,202.18616037263675,0,0,2
S002,2022-04-10,210.29065248295586,0,0,2
S002,2022-04-11,226.01927039259317,0,0,2
S002,2022-04-12,204.9214673920405,0,0,2
S002,2022-04-13,187.25411599794154,0,0,2
S002,2022-04-14,192.56928162208638,1,0,2
S002,2022-04-15,187.4174559918079,0,0,2
S002,2022-04-16,198.4196890277009,0,0,2
S002,2022-04-17,217.20350183568374,0,0,2
S002,2022-04-18,220.95060017815646,0,0,2
S002,2022-04-19,211.66978165209528,0,0,2
S002,2022-04-20,188.3754553346722,0,0,2
S002,2022-04-21,177.89714521532093,0,0,2
S002,2022-04-22,205.24011655837057,1,0,2
S002,2022-04-23,195.6135035511109,0,0,2
S002,2022-04-24,214.06146464768588,0,0,2
S002,2022-04-25,214.85115354383512,0,0,2
S002,2022-04-26,211.7195496604171,0,0,2
S002,2022-04-27,190.90269757415928,0,0,2
S002,2022-04-28,174.89807122755167,0,0,2
S002,2022-04-29,211.6917389998079,1,0,2
S002,2022-04-30,215.12271709104922,0,0,2
S002,2022-05-01,236.8481721301913,1,0,2
S002,2022-05-02,208.2853595301682,0,0,2
S002,2022-05-03,199.9640712908924,0,0,2
S002,2022-05-04,202.9636896473377,0,0,2
S002,2022-05-05,184.68883292880935,0,0,2
S002,2022-05-06,188.55873059795758,0,0,2
S002,2022-05-07,217.82316265068897,1,0,2
S002,2022-05-08,219.49092166464268,0,0,2
S002,2022-05-09,218.36642406372124,0,0,2
S002,2022-05-10,201.87358151732502,0,0,2
S002,2022-05-11,191.74019832676362,0,0,2
S002,2022-05-12,203.86129671275617,1,0,2
S002,2022-05-13,206.01855714672635,1,0,2
S002,2022-05-14,225.42312179434418,1,0,2
S002,2022-05-15,229.24655189312725,1,0,2
S002,2022-05-16,234.85808237026947,1,0,2
S002,2022-05-17,217.8910223111234,0,0,2
S002,2022-05-18,204.4273583515616,0,0,2
S002,2022-05-19,196.60940917049217,0,0,2
S002,2022-05-20,191.63043801113548,0,0,2
S002,2022-05-21,206.65335964064255,0,0,2
