series_id,timestamp,target,promo,holiday,store_type
S000,2022-06-26,216.8318385524444,1,0,0
S000,2022-06-27,218.89609147020542,1,0,0
S000,2022-06-28,185.47806429345277,0,0,0
S000,2022-06-29,164.15204870959627,0,0,0
S000,2022-06-30,153.39722882670796,0,0,0
S000,2022-07-01,152.7773786472333,0,0,0
S000,2022-07-02,172.25013683504292,0,0,0
S000,2022-07-03,191.12819766865323,0,0,0
S000,2022-07-04,197.94230887810605,0,0,0
S000,2022-07-05,181.12699707870436,0,0,0
S000,2022-07-06,189.531662632905,1,0,0
S000,2022-07-07,150.47804465229342,0,0,0
S000,2022-07-08,155.39033284505325,0,0,0
S000,2022-07-09,176.55108847411867,0,0,0
S000,2022-07-10,182.63328161346175,0,0,0
S000,2022-07-11,189.73873547979017,0,0,0
S000,2022-07-12,177.0376499934841,0,0,0
S000,2022-07-13,178.37695894623607,1,0,0
S000,2022-07-14,149.0927718749872,0,0,0
S000,2022-07-15,159.1226669289293,0,0,0
S000,2022-07-16,172.3579058561445,0,0,0
S000,2022-07-17,215.60847382228565,1,0,0
S000,2022-07-18,199.54592459458524,0,0,0
S000,2022-07-19,188.54156592797892,0,0,0
S000,2022-07-20,163.75194092119023,0,0,0
S000,2022-07-21,157.48460300953832,0,0,0
S000,2022-07-22,156.75786777940817,0,0,0
S000,2022-07-23,170.41227904201796,0,0,0
S000,2022-07-24,188.756781320189,0,0,0
S000,2022-07-25,189.531338373135,0,0,0
S000,2022-07-26,179.94271579962685,0,0,0
S000,2022-07-27,162.86085572345036,0,0,0
S000,2022-07-28,155.54902934442785,0,0,0
S000,2022-07-29,163.53687028598858,0,0,0
S000,2022-07-30,168.49757569147266,0,0,0
S000,2022-07-31,192.97012241767658,0,0,0
S000,2022-08-01,191.55573848241772,0,0,0
S000,2022-08-02,185.658469384067,0,0,0
S000,2022-08-03,187.9803662698372,1,0,0
S000,2022-08-04,145.2754957791763,0,0,0
S000,2022-08-05,160.6314087432512,0,0,0
S000,2022-08-06,171.87072871739832,0,0,0
S000,2022-08-07,189.52764140679525,0,0,0
S000,2022-08-08,215.65069499072922,1,0,0
S001,2022-01-01,121.13313303598464,0,0,1
S001,2022-01-02,155.47721557642248,1,0,1
S001,2022-01-03,132.80522444288462,0,0,1
S001,2022-01-04,127.50609271350044,0,0,1
S001,2022-01-05,116.36947315759865,0,0,1
S001,2022-01-06,100.73932581373475,0,0,1
S001,2022-01-07,120.24496694563383,1,0,1
S001,2022-01-08,119.46155839054167,0,0,1
S001,2022-01-09,129.88937247059272,0,0,1
S001,2022-01-10,135.65976300736622,0,0,1
S001,2022-01-11,127.21787050389017,0,0,1
S001,2022-01-12,105.44450227388819,0,0,1
S001,2022-01-13,96.31957260127642,0,0,1
S001,2022-01-14,108.24053521292022,0,0,1
S001,2022-01-15,118.18864823945069,0,0,1
S001,2022-01-16,123.98780081015845,0,0,1
S001,2022-01-17,140.91621623613224,0,0,1
S001,2022-01-18,129.38141393140555,0,0,1
S001,2022-01-19,110.15932516948227,0,0,1
S001,2022-01-20,98.26259844200413,0,0,1
S001,2022-01-21,110.4032127837534,0,0,1
S001,2022-01-22,122.42463884204909,0,0,1
S001,2022-01-23,144.52490063585495,0,0,1
S001,2022-01-24,140.20530781227743,0,0,1
S001,2022-01-25,130.59046080303466,0,0,1
S001,2022-01-26,113.09482607287192,0,0,1
S001,2022-01-27,107.54473608271823,0,0,1
S001,2022-01-28,110.30803533116665,0,0,1
S001,2022-01-29,126.78184971374613,0,0,1
S001,2022-01-30,133.65691315824753,0,0,1
S001,2022-01-31,137.53063685327982,0,0,1
S001,2022-02-01,127.87094888201666,0,0,1
S001,2022-02-02,117.67345800570011,0,0,1
S001,2022-02-03,111.01884370277998,0,0,1
S001,2022-02-04,106.72004588125485,0,0,1
S001,2022-02-05,120.82356809599094,0,0,1
S001,2022-02-06,137.74622705595385,0,0,1
S001,2022-02-07,139.03693407268202,0,0,1
S001,2022-02-08,134.3432895059021,0,0,1
S001,2022-02-09,106.25085528618594,0,0,1
S001,2022-02-10,123.91450208077619,1,0,1
S001,2022-02-11,127.62171884485694,1,0,1
S001,2022-02-12,113.98895228529669,0,0,1
S001,2022-02-13,133.38307771067738,0,0,1
S001,2022-02-14,137.10706893702792,0,0,1
S001,2022-02-15,130.4783696029452,0,0,1
S001,2022-02-16,120.45754134298116,0,0,1
S001,2022-02-17,105.54052999218618,0,0,1
S001,2022-02-18,105.92757962812333,0,0,1
S001,2022-02-19,123.79027149766513,0,0,1
S001,2022-02-20,142.18203930159595,0,0,1
S001,2022-02-21,137.61157146362996,0,0,1
S001,2022-02-22,128.3882020130126,0,0,1
S001,2022-02-23,118.98758694111497,0,0,1
S001,2022-02-24,106.38234146170376,0,0,1
S001,2022-02-25,113.3884865997238,0,0,1
S001,2022-02-26,124.71121582301603,0,0,1
S001,2022-02-27,141.5397127358668,0,0,1
S001,2022-02-28,138.12280759960498,0,0,1
S001,2022-03-01,154.17813927239615,1,0,1
S001,2022-03-02,116.65834437424354,0,0,1
S001,2022-03-03,103.15263555588841,0,0,1
S001,2022-03-04,105.29234937308912,0,0,1
S001,2022-03-05,128.25651245897382,0,0,1
S001,2022-03-06,138.0769619423146,0,0,1
S001,2022-03-07,160.36997525602897,1,0,1
S001,2022-03-08,154.5894754555339,1,0,1
S001,2022-03-09,122.76089318877123,0,0,1
S001,2022-03-10,99.64096119849518,0,0,1
S001,2022-03-11,106.30741973262855,0,0,1
S001,2022-03-12,122.56968387797207,0,0,1
S001,2022-03-13,146.0732002657458,0,0,1
S001,2022-03-14,144.88889464280066,0,0,1
S001,2022-03-15,137.34291049357745,0,0,1
S001,2022-03-16,114.43588741054708,0,0,1
S001,2022-03-17,105.03348240657881,0,0,1
S001,2022-03-18,114.83294268681065,0,0,1
S001,2022-03-19,127.24204029697303,0,0,1
S001,2022-03-20,143.17115340199894,0,0,1
S001,2022-03-21,165.20383907426037,1,0,1
S001,2022-03-22,136.13392976522894,0,0,1
S001,2022-03-23,120.37672075435053,0,0,1
S001,2022-03-24,134.8186717908513,1,0,1
S001,2022-03-25,117.01743427537573,0,0,1
S001,2022-03-26,121.277168323342,0,0,1
S001,2022-03-27,132.73483723285707,0,0,1
S001,2022-03-28,149.26095495708546,0,0,1
S001,2022-03-29,140.51996856013625,0,0,1
S001,2022-03-30,116.40946566435481,0,0,1
S001,2022-03-31,103.56771093683426,0,0,1
S001,2022-04-01,114.93325375930453,0,0,1
S001,2022-04-02,132.22772253398907,0,0,1
S001,2022-04-03,171.1102658708084,1,0,1
S001,2022-04-04,148.06687698256326,0,0,1
S001,2022-04-05,135.0299147284236,0,0,1
S001,2022-04-06,117.66714858374637,0,0,1
S001,2022-04-07,111.8005710573774,0,0,1
S001,2022-04-08,114.08776898741262,0,0,1
S001,2022-04-09,125.19181133334975,0,0,1
S001,2022-04-10,151.41436071302957,0,0,1
S001,2022-04-11,153.8900736301239,0,0,1
S001,2022-04-12,141.80868957666593,0,0,1
S001,2022-04-13,118.30398280652739,0,0,1
S001,2022-04-14,115.9225565155619,0,0,1
S001,2022-04-15,118.59104676862343,0,0,1
S001,2022-04-16,131.76997878075932,0,0,1
S001,2022-04-17,148.96571250542942,0,0,1
S001,2022-04-18,150.0385979209585,0,0,1
S001,2022-04-19,140.97226511533964,0,0,1
S001,2022-04-20,125.28272285893082,0,0,1
S001,2022-04-21,114.61335817805916,0,0,1
S001,2022-04-22,109.645809939453,0,0,1
S001,2022-04-23,131.08199392126318,0,0,1
S001,2022-04-24,163.93825992870845,1,0,1
S001,2022-04-25,143.12546284663125,0,0,1
S001,2022-04-26,166.9354509741762,1,0,1
S001,2022-04-27,130.39879241666264,0,0,1
S001,2022-04-28,140.88305127408387,1,0,1
S001,2022-04-29,118.54882145341111,0,0,1
S001,2022-04-30,136.89772342310943,0,0,1
S001,2022-05-01,145.5106908150174,0,0,1
S001,2022-05-02,149.8037291124604,0,0,1
S001,2022-05-03,135.1337493436303,0,0,1
S001,2022-05-04,147.26675259796605,1,0,1
S001,2022-05-05,114.98716291510435,0,0,1
S001,2022-05-06,113.06507264632765,0,0,1
S001,2022-05-07,132.03814781971047,0,0,1
S001,2022-05-08,145.89127316486108,0,0,1
S001,2022-05-09,156.93049799912583,0,0,1
S001,2022-05-10,165.28046446638274,1,0,1
S001,2022-05-11,125.02401946484166,0,0,1
S001,2022-05-12,116.48848176828895,0,0,1
S001,2022-05-13,119.20024395376036,0,0,1
S001,2022-05-14,132.1789936554728,0,0,1
S001,2022-05-15,142.62819595841307,0,0,1
S001,2022-05-16,149.88375914979756,0,0,1
S001,2022-05-17,138.01866845422393,0,0,1
S001,2022-05-18,142.1729518796338,1,0,1
S001,2022-05-19,118.28593311495277,0,0,1
S001,2022-05-20,121.3361664087544,0,0,1
S001,2022-05-21,126.5915328768605,0,0,1
S001,2022-05-22,168.66314252483633,1,0,1
S001,2022-05-23,155.2184855315029,0,0,1
S001,2022-05-24,167.4359327632701,1,0,1
S001,2022-05-25,130.5770117353727,0,0,1
S001,2022-05-26,138.5926750112192,1,0,1
S001,2022-05-27,117.13863978482273,0,0,1
S001,2022-05-28,130.15128094057866,0,0,1
S001,2022-05-29,149.83175102232354,0,0,1
S001,2022-05-30,153.5005134530419,0,0,1
S001,2022-05-31,147.64781258261064,0,0,1
S001,2022-06-01,153.0695592920507,1,0,1
S001,2022-06-02,138.65582088516663,1,0,1
S001,2022-06-03,116.2897109089339,0,0,1
S001,2022-06-04,133.9573631896454,0,0,1
S001,2022-06-05,150.06996951024226,0,0,1
S001,2022-06-06,151.92277366170154,0,0,1
S001,2022-06-07,140.9346250315576,0,0,1
S001,2022-06-08,128.98063027906704,0,0,1
S001,2022-06-09,116.46835487415406,0,0,1
S001,2022-06-10,119.50198341715395,0,0,1
S001,2022-06-11,158.6755772417531,1,0,1
S001,2022-06-12,148.3407877381611,0,0,1
S001,2022-06-13,175.90350052602338,1,0,1
S001,2022-06-14,145.08673088295458,0,0,1
S001,2022-06-15,124.15908834249949,0,0,1
S001,2022-06-16,117.3069346720128,0,0,1
S001,2022-06-17,128.51306883939932,0,0,1
S001,2022-06-18,132.08089818210752,0,0,1
S001,2022-06-19,163.67811658964658,1,0,1
S001,2022-06-20,146.779152685645,0,0,1
S001,2022-06-21,144.85806790553062,0,0,1
S001,2022-06-22,129.5881867866744,0,0,1
S001,2022-06-23,119.50916907345201,0,0,1
S001,2022-06-24,128.3664337231252,0,0,1
S001,2022-06-25,126.7855918283105,0,0,1
S001,2022-06-26,153.027920211757,0,0,1
S001,2022-06-27,161.2199994335073,0,0,1
S001,2022-06-28,162.42648138650776,1,0,1
S001,2022-06-29,128.69300495506192,0,0,1
S001,2022-06-30,117.71575815391598,0,0,1
S001,2022-07-01,120.68000355077913,0,0,1
S001,2022-07-02,136.9195948683082,0,0,1
S001,2022-07-03,157.90183917645007,0,0,1
S001,2022-07-04,184.51976965509388,1,0,1
S001,2022-07-05,144.89329787441955,0,0,1
S001,2022-07-06,138.5801851861577,0,0,1
S001,2022-07-07,121.61734505844689,0,0,1
S001,2022-07-08,132.01986516957166,0,0,1
S001,2022-07-09,138.599161617465,0,0,1
S001,2022-07-10,174.91210567274743,1,0,1
S001,2022-07-11,157.93157117222034,0,0,1
S001,2022-07-12,159.70018281972816,0,0,1
S001,2022-07-13,156.5610629561296,1,0,1
S001,2022-07-14,119.39369435838061,0,0,1
S001,2022-07-15,151.0770688707212,1,0,1
S001,2022-07-16,138.2727393954192,0,0,1
S001,2022-07-17,151.72832396546298,0,0,1
S001,2022-07-18,160.85179204889536,0,0,1
S001,2022-07-19,147.85682378102047,0,0,1
S001,2022-07-20,155.01793764247552,1,0,1
S001,2022-07-21,123.02640669332557,0,0,1
S001,2022-07-22,127.84686022454513,0,0,1
S001,2022-07-23,142.16764646117926,0,0,1
S001,2022-07-24,146.68717029392423,0,0,1
S001,2022-07-25,160.63139061144312,0,0,1
S001,2022-07-26,166.00038007746573,1,0,1
S001,2022-07-27,127.43388777069622,0,0,1
S001,2022-07-28,123.48453415810751,0,0,1
S001,2022-07-29,127.58416505905927,0,0,1
S001,2022-07-30,138.44147154082358,0,0,1
S001,2022-07-31,179.95514178226856,1,0,1
S001,2022-08-01,153.3441125991993,0,0,1
S001,2022-08-02,147.60013309020178,0,0,1
S001,2022-08-03,131.6113011008797,0,0,1
S001,2022-08-04,145.72780637903568,1,0,1
S001,2022-08-05,129.11141151206814,0,0,1
S001,2022-08-06,137.93163772829615,0,0,1
S001,2022-08-07,158.82759538992659,0,0,1
S001,2022-08-08,159.71253606569968,0,0,1
S002,2022-01-01,129.23115531688856,0,0,2
S002,2022-01-02,154.36675311023848,1,0,2
S002,2022-01-03,151.94074921168465,1,0,2
S002,2022-01-04,148.39251050381796,1,0,2
S002,2022-01-05,140.71787740402235,1,0,2
S002,2022-01-06,134.80576855043347,1,0,2
S002,2022-01-07,118.75880049385636,0,0,2
S002,2022-01-08,126.52434058623375,0,0,2
S002,2022-01-09,134.03814330384859,0,0,2
S002,2022-01-10,129.48266180435567,0,0,2
S002,2022-01-11,131.21023899803055,0,0,2
S002,2022-01-12,114.2362714444115,0,0,2
S002,2022-01-13,111.01646337646584,0,0,2
S002,2022-01-14,121.32163296027969,0,0,2
S002,2022-01-15,127.29680195235247,0,0,2
S002,2022-01-16,137.71406307284747,0,0,2
S002,2022-01-17,132.59028387143616,0,0,2
S002,2022-01-18,139.49879890061743,1,0,2
S002,2022-01-19,118.5027474442778,0,0,2
S002,2022-01-20,114.40795528956983,0,0,2
S002,2022-01-21,116.22829645804882,0,0,2
S002,2022-01-22,128.27561212024392,0,0,2
S002,2022-01-23,130.12435711773168,0,0,2
S002,2022-01-24,134.89008819703847,0,0,2
S002,2022-01-25,124.06277558013673,0,0,2
S002,2022-01-26,121.07073424837589,0,0,2
S002,2022-01-27,129.71271219648236,1,0,2
S002,2022-01-28,112.71805714319217,0,0,2
S002,2022-01-29,138.49802065165002,1,0,2
S002,2022-01-30,130.63770473532605,0,0,2
S002,2022-01-31,132.20629869611986,0,0,2
S002,2022-02-01,134.90761805058733,0,0,2
S002,2022-02-02,118.68065003061056,0,0,2
S002,2022-02-03,112.63418346718109,0,0,2
S002,2022-02-04,107.13247556953117,0,0,2
S002,2022-02-05,119.77399860458215,0,0,2
S002,2022-02-06,130.12708292720302,0,0,2
S002,2022-02-07,146.24395640389397,1,0,2
S002,2022-02-08,149.0495313501601,1,0,2
S002,2022-02-09,118.21965184189868,0,0,2
S002,2022-02-10,118.56851380880492,0,0,2
S002,2022-02-11,115.57406683981465,0,0,2
S002,2022-02-12,123.30470826182781,0,0,2
S002,2022-02-13,130.62915973781986,0,0,2
S002,2022-02-14,148.80752101872787,1,0,2
S002,2022-02-15,150.20284989248984,1,0,2
S002,2022-02-16,109.40592894012015,0,0,2
S002,2022-02-17,105.21352273741866,0,0,2
S002,2022-02-18,112.95953388303018,0,0,2
S002,2022-02-19,123.01887734753325,0,0,2
S002,2022-02-20,133.5497321313674,0,0,2
S002,2022-02-21,134.59417471650255,0,0,2
S002,2022-02-22,125.70017614091866,0,0,2
S002,2022-02-23,122.56551552373354,0,0,2
S002,2022-02-24,133.0409352229166,1,0,2
S002,2022-02-25,115.67341743598236,0,0,2
S002,2022-02-26,142.51184400486267,1,0,2
S002,2022-02-27,131.68486438968134,0,0,2
S002,2022-02-28,130.26086272090257,0,0,2
S002,2022-03-01,129.83339605208246,0,0,2
S002,2022-03-02,118.73676214472272,0,0,2
S002,2022-03-03,112.83500290947424,0,0,2
S002,2022-03-04,120.63396930329586,0,0,2
S002,2022-03-05,128.66269410439642,1,0,2
S002,2022-03-06,124.72851555895598,0,0,2
S002,2022-03-07,127.56348202617806,0,0,2
S002,2022-03-08,125.3940550094487,0,0,2
S002,2022-03-09,117.0808458789853,0,0,2
S002,2022-03-10,106.60530983500556,0,0,2
S002,2022-03-11,110.6064917889357,0,0,2
S002,2022-03-12,134.82778480810393,1,0,2
S002,2022-03-13,140.03391751153927,0,0,2
S002,2022-03-14,139.3237004263056,0,0,2
S002,2022-03-15,125.00506883262686,0,0,2
S002,2022-03-16,116.44991430046369,0,0,2
S002,2022-03-17,123.73824433247691,1,0,2
S002,2022-03-18,106.7195711689194,0,0,2
S002,2022-03-19,121.7131206887148,0,0,2
S002,2022-03-20,126.01778211390109,0,0,2
S002,2022-03-21,131.58229941231045,0,0,2
S002,2022-03-22,120.05621201083295,0,0,2
S002,2022-03-23,114.66131853209137,0,0,2
S002,2022-03-24,112.839058614592,0,0,2
S002,2022-03-25,115.62190011659771,0,0,2
S002,2022-03-26,139.5509771644492,1,0,2
S002,2022-03-27,124.53220301389055,0,0,2
S002,2022-03-28,135.1454133631422,0,0,2
S002,2022-03-29,123.06115752424098,0,0,2
S002,2022-03-30,135.941095918894,1,0,2
S002,2022-03-31,112.00696443054936,0,0,2
S002,2022-04-01,108.45648063279161,0,0,2
S002,2022-04-02,120.52578842330692,0,0,2
S002,2022-04-03,131.08058282241518,0,0,2
S002,2022-04-04,133.98350086813983,0,0,2
S002,2022-04-05,125.50302162451212,0,0,2
S002,2022-04-06,123.44626973501943,0,0,2
S002,2022-04-07,131.7800101161007,1,0,2
S002,2022-04-08,112.74038306714581,0,0,2
S002,2022-04-09,124.59603539382098,0,0,2
S002,2022-04-10,137.15927069855437,0,0,2
S002,2022-04-11,139.178546653015,0,0,2
S002,2022-04-12,120.95994259464119,0,0,2
S002,2022-04-13,113.41799063162814,0,0,2
S002,2022-04-14,133.49461108273135,1,0,2
S002,2022-04-15,109.33884423303584,0,0,2
S002,2022-04-16,116.110352515748,0,0,2
S002,2022-04-17,127.28428913864684,0,0,2
S002,2022-04-18,132.8224839914227,0,0,2
S002,2022-04-19,125.26732419512834,0,0,2
S002,2022-04-20,114.32683749827589,0,0,2
S002,2022-04-21,124.66305499253934,1,0,2
S002,2022-04-22,110.52758908237699,0,0,2
S002,2022-04-23,133.5829264294112,1,0,2
S002,2022-04-24,138.1605660741887,0,0,2
S002,2022-04-25,132.13659034190803,0,0,2
S002,2022-04-26,129.02891614283308,0,0,2
S002,2022-04-27,130.67323000255485,1,0,2
S002,2022-04-28,110.52556804284379,0,0,2
S002,2022-04-29,110.32769031818782,0,0,2
S002,2022-04-30,110.4036215165207,0,0,2
S002,2022-05-01,123.32696636133439,0,0,2
S002,2022-05-02,123.50904024088567,0,0,2
S002,2022-05-03,116.28771371704921,0,0,2
S002,2022-05-04,127.65307288147966,1,0,2
S002,2022-05-05,116.37418637275599,0,0,2
S002,2022-05-06,112.80913047649324,0,0,2
S002,2022-05-07,125.97767880912373,0,0,2
S002,2022-05-08,130.28790267997095,0,0,2
S002,2022-05-09,133.68671916730935,0,0,2
S002,2022-05-10,121.48822975127888,0,0,2
S002,2022-05-11,118.43980250759328,0,0,2
S002,2022-05-12,113.79418949516828,0,0,2
S002,2022-05-13,110.48525488201739,0,0,2
S002,2022-05-14,122.85855414594523,0,0,2
S002,2022-05-15,130.7136923103082,0,0,2
S002,2022-05-16,128.16324228356987,0,0,2
S002,2022-05-17,120.40571290705448,0,0,2
S002,2022-05-18,111.41245426687091,0,0,2
S002,2022-05-19,126.92580262168909,1,0,2
S002,2022-05-20,113.90485242975083,0,0,2
S002,2022-05-21,117.2552582452903,0,0,2
S002,2022-05-22,128.36025154495468,0,0,2
